sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
Male,25 - 45,Hispanic,0,0,0,5,1.0,M,Viol Pretrial Release Dom Viol,1
Male,25 - 45,African-American,0,0,0,3,1.0,F,Felony Battery (Dom Strang),1
Male,25 - 45,African-American,0,0,0,17,0.0,F,Possession of Cocaine,2
Male,Less than 25,Caucasian,5,0,0,4,32.0,F,Burglary Conveyance Unoccup,2
Male,25 - 45,Caucasian,0,0,0,3,1.0,F,"Poss3,4 Methylenedioxymethcath",1
Male,25 - 45,Other,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,10,1.0,F,Felony Driving While Lic Suspd,1
Male,Greater than 45,Caucasian,0,0,0,5,0.0,M,Viol Injunct Domestic Violence,0
Female,Less than 25,Caucasian,0,0,0,0,1.0,M,Poss Of Controlled Substance,1
Male,Greater than 45,Caucasian,0,0,0,10,0.0,F,Corrupt Public Servant,0
Male,25 - 45,African-American,0,1,0,16,1.0,F,Poss of Cocaine W/I/D/S 1000FT Park,2
Male,25 - 45,African-American,0,0,0,6,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,4,1.0,F,Tampering With Physical Evidence,2
Male,Less than 25,African-American,0,0,0,0,1.0,F,"Deliver 3,4 Methylenediox",0
Male,25 - 45,Hispanic,0,0,0,1,1.0,M,Operating W/O Valid License,1
Female,Greater than 45,Caucasian,0,0,0,0,3.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,2
Male,Less than 25,Caucasian,0,0,0,1,11.0,F,Grand Theft (Motor Vehicle),0
Male,25 - 45,Caucasian,0,0,0,1,177.0,M,Viol Injunct Domestic Violence,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,10,0,0,14,1.0,F,Burglary Conveyance Unoccup,1
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Caucasian,0,0,0,4,231.0,M,Battery,1
Female,Less than 25,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Hispanic,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Female,25 - 45,Hispanic,0,0,0,0,2.0,F,Felony Driving While Lic Suspd,0
Female,25 - 45,Caucasian,0,0,0,4,2.0,F,Possession Of Alprazolam,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,Hispanic,0,0,0,0,3.0,F,Resist Officer w/Violence,0
Male,Greater than 45,African-American,0,0,0,7,167.0,F,Grand Theft (Motor Vehicle),0
Male,Greater than 45,Caucasian,0,0,0,2,0.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,Other,0,0,0,2,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,5,1.0,F,Agg Assault W/int Com Fel Dome,0
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,African-American,0,1,2,1,1.0,F,Carrying Concealed Firearm,1
Male,Greater than 45,African-American,0,0,0,9,1.0,F,Pos Cannabis W/Intent Sel/Del,0
Male,Less than 25,African-American,0,0,0,2,105.0,M,Battery,1
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,DUI Property Damage/Injury,0
Male,Less than 25,African-American,0,0,1,2,0.0,F,Possession of Cocaine,0
Female,Greater than 45,Caucasian,0,0,0,1,1.0,M,Driving Under The Influence,0
Male,25 - 45,African-American,0,0,0,21,1.0,F,Felony Battery,1
Female,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,Caucasian,0,1,0,4,1.0,M,Battery,1
Female,25 - 45,African-American,0,2,0,22,1.0,F,Possession of Cocaine,2
Male,25 - 45,Caucasian,0,0,0,13,89.0,F,arrest case no charge,1
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Possess Cannabis/20 Grams Or Less,1
Male,Less than 25,African-American,0,0,0,0,2.0,F,Aggravated Assault W/dead Weap,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Contradict Statement,0
Female,Greater than 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,3,18.0,F,DWI w/Inj Susp Lic / Habit Off,0
Female,25 - 45,African-American,0,0,0,2,95.0,F,Poss Pyrrolidinovalerophenone,0
Male,25 - 45,African-American,0,0,0,9,1.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,0,3.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,2,1.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,0,1,0,2,1.0,F,Aggravated Battery / Pregnant,1
Male,25 - 45,Asian,0,0,0,6,1.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,12,70.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,13,1.0,F,Possession Of Alprazolam,0
Male,Greater than 45,Caucasian,0,0,0,2,39.0,F,Stalking (Aggravated),0
Male,25 - 45,African-American,0,0,0,4,1.0,F,Felony Driving While Lic Suspd,1
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,Stalking (Aggravated),2
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,DUI Blood Alcohol Above 0.20,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Hispanic,0,0,0,0,0.0,F,Agg Battery Grt/Bod/Harm,0
Male,Greater than 45,African-American,1,0,1,19,1.0,F,Felony Petit Theft,2
Male,Greater than 45,African-American,0,0,0,7,1.0,M,Possess Cannabis/20 Grams Or Less,1
Female,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,5,3.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,Poss Contr Subst W/o Prescript,0
Male,Greater than 45,Caucasian,0,0,0,1,26.0,F,Aggrav Battery w/Deadly Weapon,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Female,Less than 25,Hispanic,0,3,1,7,199.0,M,Battery,2
Female,25 - 45,African-American,2,0,0,4,1.0,M,Battery,1
Female,25 - 45,Hispanic,0,0,0,2,10.0,F,Poss Alprazolam W/int Sell/Del,0
Male,25 - 45,Caucasian,0,0,0,3,1.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Grand Theft (Motor Vehicle),0
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Female,Greater than 45,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Other,0,0,0,6,659.0,F,Pos Cannabis W/Intent Sel/Del,1
Male,25 - 45,Caucasian,0,0,0,1,16.0,M,Assault,0
Female,25 - 45,African-American,0,0,0,1,1.0,F,Possession of Cocaine,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,Hispanic,0,0,0,10,1.0,F,Felony Battery w/Prior Convict,1
Male,Less than 25,Hispanic,0,0,0,3,292.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,7,110.0,M,Petit Theft,0
Male,Greater than 45,Caucasian,0,0,0,6,0.0,F,Possession of Cocaine,0
Male,Less than 25,African-American,0,0,4,8,1.0,F,Grand Theft (Motor Vehicle),2
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Possession Burglary Tools,0
Male,25 - 45,African-American,0,0,0,8,1.0,F,Felony Petit Theft,1
Male,Greater than 45,African-American,1,0,1,20,0.0,M,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,10,17.0,M,Driving License Suspended,1
Male,Less than 25,African-American,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,African-American,0,0,0,4,26.0,F,Possession of Cocaine,0
Male,25 - 45,African-American,0,0,0,0,4.0,F,Possession Of Heroin,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Petit Theft,2
Male,25 - 45,African-American,0,1,0,2,1.0,F,Aggravated Assault W/dead Weap,1
Male,25 - 45,Caucasian,0,0,0,0,2.0,M,Viol Injunct Domestic Violence,1
Male,Less than 25,African-American,0,0,0,0,1.0,F,Felony Battery (Dom Strang),1
Male,Less than 25,Caucasian,0,0,0,2,1.0,F,Felony Driving While Lic Suspd,1
Male,25 - 45,Caucasian,0,0,0,3,0.0,M,Battery,1
Female,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,11,1.0,F,Grand Theft in the 3rd Degree,2
Male,Greater than 45,Caucasian,0,0,0,0,0.0,F,Att Burgl Unoccupied Dwel,0
Male,Less than 25,African-American,0,0,0,2,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Aggravated Battery / Pregnant,2
Male,25 - 45,Caucasian,0,0,0,2,63.0,F,Burglary Conveyance Armed,0
Male,Less than 25,African-American,0,1,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,Resist Officer w/Violence,0
Male,Greater than 45,Caucasian,0,0,0,2,101.0,M,Leave Acc/Attend Veh/More $50,0
Male,Less than 25,African-American,0,0,1,1,1.0,M,Possess Cannabis/20 Grams Or Less,0
Female,25 - 45,Caucasian,0,0,0,0,2.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Driving Under The Influence,0
Male,25 - 45,Caucasian,0,0,0,1,150.0,M,Poss Drugs W/O A Prescription,1
Male,25 - 45,African-American,0,0,1,16,1.0,F,Fleeing Or Attmp Eluding A Leo,2
Male,25 - 45,Hispanic,0,0,0,3,6.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,115.0,F,Driving While License Revoked,1
Male,25 - 45,African-American,0,0,0,0,0.0,M,Battery,1
Female,25 - 45,Caucasian,0,0,0,2,1.0,M,Unlaw Lic Use/Disply Of Others,0
Male,25 - 45,Caucasian,0,0,0,16,1.0,F,Felony Battery (Dom Strang),1
Female,Greater than 45,African-American,0,0,0,1,1.0,F,Pos Cannabis W/Intent Sel/Del,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Aggravated Battery / Pregnant,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,arrest case no charge,0
Male,25 - 45,African-American,2,2,1,19,1.0,F,Driving While License Revoked,2
Male,Less than 25,African-American,0,0,0,1,0.0,F,Possession of Codeine,1
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Female,25 - 45,Caucasian,0,0,0,3,146.0,F,Possession of Cocaine,1
Male,Greater than 45,African-American,0,0,0,13,0.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Hispanic,0,0,0,2,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,African-American,0,0,0,4,12.0,F,arrest case no charge,1
Male,25 - 45,Other,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,1,0,0,2,1.0,F,Possession of Cannabis,1
Male,Greater than 45,Caucasian,0,0,0,2,0.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,14,1.0,F,Possession of Cocaine,2
Male,Less than 25,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,1,0,8,0.0,F,Driving While License Revoked,2
Female,25 - 45,Other,0,0,0,4,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Felony Driving While Lic Suspd,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,"Del 3,4 Methylenedioxymethcath",1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Possession Of Methamphetamine,0
Female,25 - 45,Caucasian,0,0,0,2,1.0,F,Uttering a Forged Instrument,1
Male,Greater than 45,Caucasian,0,0,0,2,23.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,2,1.0,F,Driving While License Revoked,1
Female,Greater than 45,African-American,0,0,0,2,1.0,F,Possession of Cocaine,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Female,Less than 25,African-American,0,0,0,0,2.0,F,Grand Theft in the 3rd Degree,1
Male,Less than 25,Caucasian,0,0,0,1,0.0,F,Possession Of Amphetamine,0
Male,25 - 45,Caucasian,0,0,0,8,32.0,F,Driving While License Revoked,0
Male,Less than 25,Caucasian,0,0,0,0,2.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Driving While License Revoked,0
Male,25 - 45,Caucasian,0,0,0,4,47.0,F,Grand Theft in the 3rd Degree,1
Male,Less than 25,Hispanic,0,0,0,3,8.0,M,Battery,1
Male,Less than 25,African-American,5,0,0,5,1.0,F,Burglary Conveyance Unoccup,2
Male,25 - 45,African-American,0,0,0,4,1.0,F,Grand Theft (Motor Vehicle),2
Male,Greater than 45,Caucasian,0,0,0,9,1.0,F,Burglary Structure Unoccup,0
Female,25 - 45,African-American,0,0,0,3,1.0,M,Battery on Law Enforc Officer,1
Male,25 - 45,African-American,0,0,0,13,1.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,1,81.0,M,Discharge Firearm From Vehicle,0
Male,25 - 45,Hispanic,0,0,0,1,119.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,2,1.0,F,Lease For Purpose Trafficking,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Possession Of Alprazolam,2
Male,25 - 45,African-American,0,0,0,22,61.0,M,arrest case no charge,2
Male,25 - 45,African-American,0,0,0,1,1.0,M,DUI Blood Alcohol Above 0.20,0
Male,25 - 45,African-American,0,0,0,2,66.0,M,arrest case no charge,1
Male,Greater than 45,Caucasian,0,0,0,4,1.0,M,Viol Prot Injunc Repeat Viol,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,0,0,7,239.0,M,Resist/Obstruct W/O Violence,0
Male,Greater than 45,African-American,0,0,0,0,0.0,M,Poss Of RX Without RX,0
Male,Greater than 45,Caucasian,0,0,0,0,2.0,F,Lewd or Lascivious Molestation,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Agg Assault W/int Com Fel Dome,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,F,Poss Pyrrolidinovalerophenone,2
Female,25 - 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,4,158.0,F,Fraudulent Use of Credit Card,2
Male,Greater than 45,African-American,0,0,0,1,49.0,F,Aggravated Assault W/Dead Weap,0
Male,25 - 45,African-American,0,0,0,0,0.0,F,Felony Driving While Lic Suspd,0
Male,Less than 25,African-American,0,0,0,3,1.0,F,Burglary Conveyance Unoccup,0
Male,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,4,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Poss Pyrrolidinovalerophenone,1
Male,25 - 45,Other,0,0,0,2,1.0,F,Lewd/Lasciv Molest Elder Persn,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,M,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,1,22.0,M,Driving Under The Influence,0
Female,25 - 45,Hispanic,0,0,0,0,2.0,F,Agg Battery Grt/Bod/Harm,0
Male,25 - 45,African-American,0,0,1,6,1080.0,F,arrest case no charge,2
Male,Greater than 45,Hispanic,0,0,0,18,0.0,F,arrest case no charge,0
Male,Greater than 45,Hispanic,0,0,0,0,7.0,M,Viol Injunct Domestic Violence,0
Male,25 - 45,Caucasian,0,0,0,4,465.0,M,Driving Under The Influence,1
Male,25 - 45,Other,0,0,0,6,1.0,F,Aggravated Assault W/Dead Weap,2
Male,Less than 25,African-American,0,0,0,1,15.0,F,arrest case no charge,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Female,Less than 25,African-American,0,0,0,1,6.0,F,arrest case no charge,0
Female,Less than 25,Caucasian,0,0,1,7,38.0,M,arrest case no charge,2
Female,25 - 45,African-American,0,0,0,13,133.0,F,Possession of Cocaine,2
Male,Greater than 45,Caucasian,0,0,0,9,1.0,F,Possession of Cocaine,0
Male,25 - 45,Caucasian,0,0,0,0,2.0,M,Carrying A Concealed Weapon,0
Male,25 - 45,Caucasian,0,0,0,2,0.0,F,Aggravated Assault W/dead Weap,0
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,6,33.0,M,Viol Injunct Domestic Violence,0
Male,Less than 25,African-American,0,1,0,1,1.0,F,Burglary Dwelling Occupied,1
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,Dealing in Stolen Property,0
Male,25 - 45,Caucasian,0,0,0,1,22.0,F,Possession of Cocaine,0
Male,Less than 25,African-American,0,0,1,1,1.0,F,Burglary Conveyance Unoccup,2
Male,25 - 45,African-American,0,0,0,5,2.0,F,Grand Theft in the 3rd Degree,2
Female,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,African-American,0,0,0,4,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,0.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Caucasian,0,0,0,5,1.0,F,Driving While License Revoked,1
Female,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,0
Female,25 - 45,Caucasian,0,0,0,0,2.0,M,Battery,0
Male,Less than 25,Hispanic,1,0,0,1,321.0,F,arrest case no charge,2
Male,Less than 25,African-American,0,0,0,1,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Female,Less than 25,African-American,0,0,0,0,1.0,F,Battery on Law Enforc Officer,2
Male,25 - 45,Caucasian,0,0,0,6,1.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,29,1.0,F,Poss Contr Subst W/o Prescript,2
Male,Less than 25,Caucasian,0,0,0,1,5.0,F,Aggravated Assault W/Dead Weap,1
Female,Less than 25,African-American,0,0,0,0,1.0,F,Possession Burglary Tools,1
Male,25 - 45,African-American,0,0,2,11,1.0,F,Poss Pyrrolidinovalerophenone,2
Female,25 - 45,African-American,0,0,0,0,1.0,M,Petit Theft $100- $300,0
Male,25 - 45,Other,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Caucasian,0,0,0,8,104.0,F,Possession of Cocaine,1
Female,25 - 45,African-American,0,0,0,4,3.0,F,Aggravated Assault W/Dead Weap,1
Male,25 - 45,African-American,0,0,0,6,60.0,M,Felony Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Male,Less than 25,Caucasian,0,0,1,1,4.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,2,24.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,8,259.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,6,1.0,F,Attempted Burg/Convey/Unocc,0
Male,25 - 45,Caucasian,0,0,0,3,16.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,5,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,Other,0,0,0,0,1.0,F,Aggravated Assault,0
Male,25 - 45,African-American,0,0,0,3,166.0,F,Driving While License Revoked,0
Male,25 - 45,African-American,0,0,0,2,5.0,F,Robbery W/Firearm,2
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,10,0.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Battery,2
Male,Less than 25,Caucasian,0,0,0,2,1.0,F,Grand Theft in the 3rd Degree,1
Male,Greater than 45,Asian,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,Other,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,2
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,4,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,African-American,0,0,0,3,1.0,F,Burglary Dwelling Armed,2
Male,25 - 45,Caucasian,0,0,0,2,1127.0,M,Opert With Susp DL 2ND Offense,0
Male,Greater than 45,African-American,2,0,0,13,1.0,F,Driving While License Revoked,0
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,Resist Officer w/Violence,1
Male,25 - 45,African-American,0,0,0,6,0.0,F,Possession of Cocaine,2
Male,Less than 25,African-American,0,0,2,1,1.0,M,Battery,1
Female,Less than 25,African-American,0,0,0,0,1.0,F,Aggravated Assault W/Dead Weap,0
Male,25 - 45,Caucasian,0,0,0,17,1.0,F,Possession of Oxycodone,2
Male,25 - 45,Other,0,0,0,0,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,6,24.0,F,Grand Theft in the 3rd Degree,0
Female,25 - 45,Caucasian,0,0,0,0,3.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,19,1.0,F,Possession of Cocaine,1
Male,Greater than 45,Caucasian,0,0,0,12,1.0,M,DUI - Enhanced,1
Male,25 - 45,African-American,0,0,0,6,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,11,1.0,F,Felony Battery w/Prior Convict,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Tampering With Physical Evidence,1
Male,Greater than 45,Other,0,0,0,7,1.0,F,Carrying Concealed Firearm,0
Male,25 - 45,African-American,0,2,0,12,1.0,F,Tampering With Physical Evidence,2
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Female,25 - 45,Caucasian,0,0,0,0,1.0,F,Driving While License Revoked,0
Male,25 - 45,African-American,0,0,0,3,1453.0,F,Felony Driving While Lic Suspd,1
Male,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Female,25 - 45,Caucasian,0,0,0,3,1.0,M,Battery,1
Male,Greater than 45,African-American,0,0,0,26,5.0,F,Possession of Cocaine,1
Female,25 - 45,African-American,0,0,0,1,87.0,F,Battery on Law Enforc Officer,0
Male,25 - 45,African-American,0,0,0,0,1.0,F,Tampering With Physical Evidence,0
Male,25 - 45,African-American,0,0,0,4,0.0,F,Aggrav Child Abuse-Agg Battery,0
Female,Greater than 45,Caucasian,0,0,0,6,192.0,F,Aggrav Battery w/Deadly Weapon,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,1,7,1.0,F,Dealing in Stolen Property,2
Male,25 - 45,African-American,3,0,1,15,1.0,M,Battery,2
Male,Less than 25,African-American,0,0,1,1,1.0,M,Aggravated Battery / Pregnant,2
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,Aggravated Assault W/Dead Weap,2
Male,25 - 45,African-American,0,0,0,7,49.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,17,167.0,F,arrest case no charge,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Fleeing or Eluding a LEO,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,1,1,414.0,F,Possession of Cannabis,1
Male,25 - 45,African-American,0,0,0,4,1.0,F,Felony Driving While Lic Suspd,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Driving While License Revoked,1
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,Uttering a Forged Instrument,2
Male,25 - 45,African-American,0,0,0,0,1.0,F,Driving While License Revoked,1
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Child Abuse,0
Female,Less than 25,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Female,Greater than 45,African-American,0,0,0,0,0.0,M,DUI Property Damage/Injury,0
Male,25 - 45,African-American,0,0,0,0,0.0,M,Driving Under The Influence,0
Male,Greater than 45,African-American,0,0,0,1,1.0,M,Battery,1
Female,25 - 45,Caucasian,0,0,0,3,1.0,F,Driving While License Revoked,1
Male,25 - 45,African-American,0,0,0,3,1.0,F,Del Cannabis At/Near Park,1
Male,25 - 45,African-American,0,0,0,11,1.0,F,Felony Driving While Lic Suspd,2
Female,Greater than 45,Caucasian,0,0,0,7,98.0,F,arrest case no charge,1
Female,25 - 45,African-American,0,0,0,5,389.0,M,Trespass Structure/Conveyance,2
Female,Less than 25,Caucasian,0,0,0,2,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,7,1.0,F,Felony Driving While Lic Suspd,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,25 - 45,African-American,0,0,0,1,90.0,F,Burglary Conveyance Assault/Bat,0
Male,Greater than 45,African-American,0,0,0,3,1.0,M,DUI - Enhanced,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Possession of Cocaine,0
Male,25 - 45,African-American,0,0,0,9,60.0,F,Robbery W/Firearm,0
Male,25 - 45,African-American,0,0,0,10,0.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Manufacture Cannabis,0
Female,25 - 45,African-American,0,0,0,1,1056.0,M,Pos Cannabis W/Intent Sel/Del,2
Male,25 - 45,African-American,0,0,0,0,1.0,F,Poss Wep Conv Felon,2
Male,Greater than 45,African-American,0,0,0,5,1.0,F,Felony Battery w/Prior Convict,0
